ID,Aware_M,Aware_P,Aware_T,Aware_B,Aware_MV,Strong_M,Strong_P,Strong_T,Strong_B,Strong_MV,Known_M,Known_P,Known_T,Known_B,Known_MV,Attr_M,Attr_P,Attr_T,Attr_B,Attr_MV,Dr_1,Dr_2,Dr_3,Dr_4,Dr_5,Dr_6,Dr_7,Dr_8,Dr_9,Dr_10,Dr_11,Dr_12,Dr_13,Dr_14,Dr_15,HowLong,NPS,Prod_data,Prod_sms,Prod_call,Prod_extra,Prod_other,Cont_winkel,Cont_tel,Cont_mail,Cont_social,Cont_web,Gender,Age,Dr_12r,F_pricevalue,F_productquality,F_innovativeness,F_CRM,F_community,,,,,,,
R_9ZajjM5RMpYEYyp,3,1,1,3,4,6,#NULL!,#NULL!,5,5,6,#NULL!,#NULL!,6,5,2,#NULL!,#NULL!,4,5,4,3,5,6,5,5,6,5,5,5,6,2,5,4,6,4,7,5,4,2,3,1,3,5,6,1,6,0,21,6,5.33,6.00,5.00,5.50,3.50,,,,,,,
R_9zwOwfPPcqDfhDT,2,4,1,2,5,1,2,#NULL!,5,7,7,7,#NULL!,7,3,1,2,#NULL!,5,7,4,2,4,2,5,6,6,2,6,5,2,4,4,4,5,4,10,1,5,3,2,4,1,3,7,1,6,1,24,4,5.67,3.00,4.33,2.00,3.00,,,,,,,
R_1OkDC9tdkXJHYnb,4,5,5,4,5,6,6,6,5,7,7,7,7,7,3,1,1,1,3,7,4,5,6,4,6,6,7,5,5,6,6,2,7,6,7,4,10,5,3,2,4,1,6,4,5,6,6,0,26,6,6.33,6.00,6.67,4.50,4.50,,,,,,,
R_2hoHOEfF8NYqq5T,5,5,5,5,5,6,6,5,5,7,7,7,7,6,6,5,4,4,4,7,7,4,7,6,7,7,7,7,7,7,7,3,7,7,7,5,9,5,4,3,2,1,3,5,6,5,7,1,24,5,7.00,6.00,7.00,6.50,5.50,,,,,,,
R_6Au1vXsUA7eoJlr,4,4,3,4,5,6,4,6,4,6,7,7,7,7,4,3,3,3,3,7,6,6,6,5,7,7,7,4,6,7,6,5,6,6,6,4,10,5,3,2,4,1,3,3,6,6,7,0,26,3,7.00,4.50,6.00,4.50,6.00,,,,,,,
R_7WKfZBZXJHhy2fr,4,4,4,4,4,5,5,3,3,5,7,7,7,7,5,4,4,4,4,4,4,3,5,5,5,6,5,4,4,4,5,4,5,6,5,4,6,2,3,5,4,1,2,1,5,2,7,0,26,4,5.33,4.50,5.33,4.50,3.50,,,,,,,
R_8izTWTRzjroz8YR,3,4,1,2,5,5,6,#NULL!,4,6,7,7,#NULL!,6,5,6,6,#NULL!,3,7,6,4,6,5,5,6,6,3,7,6,6,2,6,5,7,6,9,4,5,3,2,1,4,2,7,5,7,0,22,6,5.67,6.00,6.00,4.00,5.00,,,,,,,
R_daSmFFnglNYwtAp,4,4,4,4,4,3,5,7,4,4,6,6,6,6,6,4,4,7,4,7,3,3,4,5,5,5,5,5,5,5,3,5,7,7,7,6,8,5,4,2,3,1,5,3,7,1,7,1,22,3,5.00,3.00,7.00,5.00,3.00,,,,,,,
R_cTIMeXCjnIKb7w1,3,1,4,2,4,4,#NULL!,6,4,5,6,#NULL!,6,6,5,4,#NULL!,7,3,6,1,2,7,3,6,6,5,4,6,6,5,3,6,5,6,3,9,5,2,3,4,1,3,3,4,2,7,0,28,5,5.67,5.00,5.67,3.50,1.50,,,,,,,
R_1AIr3ucbpbNjowJ,1,3,2,1,4,#NULL!,6,4,#NULL!,5,#NULL!,6,4,#NULL!,5,#NULL!,5,3,#NULL!,7,6,6,7,6,7,7,7,6,6,5,4,3,5,6,7,7,10,5,3,2,1,4,4,5,7,6,5,0,27,5,7.00,4.50,6.00,6.00,6.00,,,,,,,
R_72vmXCAYvSTM9cF,5,5,1,1,5,5,5,#NULL!,#NULL!,5,7,7,#NULL!,#NULL!,5,6,6,#NULL!,#NULL!,7,6,6,7,6,6,7,7,6,6,6,6,2,7,6,5,4,10,5,4,2,3,1,5,5,7,6,6,1,24,6,6.67,6.00,6.00,6.00,6.00,,,,,,,
R_5haAn3OgZUmohcp,3,4,1,1,5,5,7,#NULL!,#NULL!,6,7,7,#NULL!,#NULL!,6,5,6,#NULL!,#NULL!,7,6,5,7,7,7,7,7,5,6,6,6,2,7,7,7,6,10,5,4,3,2,1,2,6,7,1,5,0,26,6,7.00,6.00,7.00,6.00,5.50,,,,,,,
R_7PTkWvNOgMMomY5,5,5,5,5,5,2,5,2,6,6,6,6,6,6,5,2,5,1,5,6,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,7,9,5,4,3,2,1,5,5,7,3,6,0,20,5,6.00,5.50,6.00,6.00,6.00,,,,,,,
R_2gYyCbOVmM2xo6V,1,5,1,1,5,#NULL!,7,#NULL!,#NULL!,4,#NULL!,7,#NULL!,#NULL!,3,#NULL!,7,#NULL!,#NULL!,5,4,4,3,5,4,3,2,5,4,4,6,2,6,7,5,6,5,3,1,4,2,5,2,5,5,3,2,0,34,6,3.00,6.00,6.00,5.00,4.00,,,,,,,
R_7V7gZsOMClDsnKR,5,5,5,5,5,6,6,5,6,7,6,6,6,5,6,3,3,3,3,7,7,4,7,7,7,7,7,7,7,7,7,1,7,7,7,4,10,5,3,4,2,1,3,3,7,7,7,0,22,7,7.00,7.00,7.00,7.00,5.50,,,,,,,
R_exECRIi4icEDDhz,3,3,2,3,5,5,5,5,6,7,6,6,5,6,5,6,6,5,5,6,6,6,6,5,6,5,6,4,6,6,4,2,5,4,6,4,7,4,5,2,3,1,3,5,6,4,6,0,23,6,5.67,5.00,5.00,4.50,6.00,,,,,,,
R_6LHdfBauKfssbXL,1,5,3,3,5,#NULL!,7,7,5,3,#NULL!,7,7,6,1,#NULL!,1,5,5,7,4,5,6,7,7,7,7,4,7,6,6,2,5,4,5,4,10,5,3,2,4,1,3,3,6,6,7,0,33,6,7.00,6.00,4.67,5.50,4.50,,,,,,,
R_ekEP83tnzkyB0CV,5,4,2,2,2,7,7,6,3,4,7,7,7,3,2,7,7,5,2,6,5,5,6,7,7,6,6,6,5,5,6,2,3,3,7,1,9,3,5,4,2,1,7,5,5,2,3,1,26,6,6.33,6.00,4.33,6.50,5.00,,,,,,,
R_0ulDdEyg8VnC3sN,1,1,2,3,5,#NULL!,#NULL!,5,6,5,#NULL!,#NULL!,7,7,4,#NULL!,#NULL!,4,4,7,4,4,7,6,7,6,7,6,6,6,7,1,6,6,7,3,8,5,4,3,2,1,3,6,7,1,7,1,31,7,6.67,7.00,6.33,6.00,4.00,,,,,,,
R_e9YKotj1bmxpvRb,4,5,3,4,5,6,7,5,4,5,6,7,5,5,6,3,7,3,3,7,4,2,6,5,6,7,6,5,6,6,4,4,6,6,6,4,9,5,3,1,2,4,3,5,5,6,6,0,25,4,6.33,4.00,6.00,5.00,3.00,,,,,,,
R_bD66f8Cyj9pTnhP,3,2,3,2,5,6,6,6,5,6,7,7,7,7,5,6,5,5,3,7,4,6,6,7,6,6,6,6,7,6,6,2,7,6,6,5,10,4,5,3,2,1,4,2,3,6,7,1,21,6,6.00,6.00,6.33,6.50,5.00,,,,,,,
R_cZ9JSkvmq4x0b7T,4,5,2,2,5,5,7,4,4,5,6,7,4,5,5,5,7,5,5,5,5,4,5,3,6,5,5,6,6,5,5,4,6,6,5,5,9,4,5,2,3,1,2,6,6,6,6,1,22,4,5.33,4.50,5.67,4.50,4.50,,,,,,,
R_8ff67VaY313tQTr,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,1,7,7,7,4,10,5,2,4,3,1,1,6,7,7,7,1,29,7,7.00,7.00,7.00,7.00,6.50,,,,,,,
R_2aXwAd7XhE4naE5,5,5,5,5,5,5,4,7,6,7,7,7,7,7,7,4,4,4,4,4,2,2,2,2,5,4,5,3,4,2,3,1,4,3,2,3,9,5,4,3,2,1,7,7,7,7,7,0,24,7,4.67,5.00,3.00,2.50,2.00,,,,,,,
R_aXJXrNRfZhMXDrT,1,4,5,2,5,#NULL!,4,4,4,5,#NULL!,6,6,6,6,#NULL!,4,4,4,4,3,2,4,5,6,5,6,5,6,4,6,1,6,6,5,3,8,3,5,4,2,1,4,4,7,1,7,1,34,7,5.67,6.50,5.67,5.00,2.50,,,,,,,
R_etjW8eKyolo9tJP,2,4,3,5,5,3,6,6,5,6,4,7,7,6,6,3,4,6,5,6,1,1,7,5,7,7,7,4,5,5,3,5,5,6,6,4,9,4,3,2,5,#NULL!,2,2,7,3,3,0,25,3,7.00,3.00,5.67,4.50,1.00,,,,,,,
R_cvEYMbmIWT7Q3nn,4,5,3,3,4,5,5,5,5,5,7,7,7,7,3,2,2,2,2,5,4,4,4,5,6,6,7,4,5,5,7,2,7,7,5,2,10,2,5,3,4,1,6,4,5,1,6,1,25,6,6.33,6.50,6.33,4.50,4.00,,,,,,,
R_3wkJoLp7m41RbgN,5,5,5,5,5,3,2,5,6,6,7,7,6,7,5,2,1,5,6,6,5,5,4,7,6,7,5,7,6,6,6,2,6,6,6,5,9,4,3,5,2,1,5,5,7,7,7,1,24,6,6.00,6.00,6.00,7.00,5.00,,,,,,,
R_b3Io8GXPoNByygt,1,3,2,5,5,#NULL!,6,5,6,6,#NULL!,7,7,7,3,#NULL!,6,5,7,7,5,4,6,3,6,6,6,5,6,5,5,3,5,5,5,2,10,2,5,4,3,1,4,3,6,6,7,1,23,5,6.00,5.00,5.00,4.00,4.50,,,,,,,
R_1NtU1UWaDheIGi1,5,4,3,4,5,6,6,5,6,6,7,7,5,7,6,3,3,3,6,6,3,3,4,2,5,6,6,4,3,6,6,2,4,4,6,4,8,3,5,4,2,1,6,4,6,3,7,1,26,6,5.67,6.00,4.67,3.00,3.00,,,,,,,
R_9SKYQyBzzS1fwiN,4,2,1,1,5,4,4,#NULL!,#NULL!,6,6,7,#NULL!,#NULL!,3,5,4,#NULL!,#NULL!,6,3,4,4,4,6,7,7,6,5,4,6,3,6,6,4,4,10,4,5,3,2,1,6,1,4,2,7,1,21,5,6.67,5.50,5.33,5.00,3.50,,,,,,,
R_25AWCnjx6cRLx1b,4,1,4,1,4,6,#NULL!,6,#NULL!,5,7,#NULL!,7,#NULL!,5,5,#NULL!,5,#NULL!,7,4,5,6,4,7,6,7,5,6,6,4,5,5,5,4,3,8,5,4,2,3,1,1,1,5,1,5,0,22,3,6.67,3.50,4.67,4.50,4.50,,,,,,,
R_d50IyltUCGEctX7,1,4,1,5,5,#NULL!,6,#NULL!,7,7,#NULL!,7,#NULL!,7,6,#NULL!,5,#NULL!,7,7,4,6,7,6,7,7,7,6,7,7,6,1,6,6,6,3,8,5,4,3,2,1,6,3,6,6,7,1,19,7,7.00,6.50,6.00,6.00,5.00,,,,,,,
R_77zGVKr1OKwB6wR,4,4,4,1,5,2,5,6,#NULL!,7,7,7,7,#NULL!,5,4,6,7,#NULL!,5,4,4,7,5,5,6,7,3,5,5,7,7,6,5,5,3,10,4,5,2,3,1,6,1,3,7,6,1,22,1,6.00,4.00,5.33,4.00,4.00,,,,,,,
R_7QUHUbUn0OZl6Yt,5,5,5,5,5,7,7,7,4,7,7,7,7,3,5,4,2,7,1,7,6,6,7,4,7,7,7,7,6,7,5,4,7,7,7,4,10,2,5,4,3,1,1,1,7,5,7,0,23,4,7.00,4.50,7.00,5.50,6.00,,,,,,,
R_3IR8RFcK61TRuLz,3,4,2,3,5,5,6,4,4,6,7,7,7,5,5,5,5,5,4,6,4,4,4,5,7,6,5,4,5,5,3,5,5,6,6,3,8,3,4,5,2,1,4,4,6,5,6,0,23,3,6.00,3.00,5.67,4.50,4.00,,,,,,,
R_4NmgcRsUpDJFZu5,4,5,4,4,5,4,4,4,4,4,7,7,7,5,5,4,4,4,4,4,1,2,4,5,4,5,5,4,6,4,5,3,4,5,6,3,8,4,5,3,2,1,1,3,7,3,5,1,22,5,4.67,5.00,5.00,4.50,1.50,,,,,,,
R_23GezIYO2lbXOf3,4,4,4,4,4,6,6,6,5,6,7,7,7,6,5,6,6,6,5,6,6,6,6,6,6,6,6,5,7,6,6,5,7,6,7,4,9,4,5,2,3,1,5,3,6,6,6,1,23,3,6.00,4.50,6.67,5.50,6.00,,,,,,,
R_bPhXzL8eVevjhoV,4,3,3,3,5,2,6,6,5,6,7,7,7,7,3,2,5,4,4,6,4,4,4,5,4,6,6,5,4,6,5,3,7,6,7,3,8,5,4,3,2,1,4,6,6,6,6,0,26,5,5.33,5.00,6.67,5.00,4.00,,,,,,,
R_bK37XoeA2zH8W6V,3,1,2,1,4,1,#NULL!,4,#NULL!,7,6,#NULL!,6,#NULL!,3,3,#NULL!,3,#NULL!,7,4,3,5,4,6,6,7,5,6,5,3,3,6,5,6,6,8,4,5,3,2,1,4,5,5,5,4,1,25,5,6.33,4.00,5.67,4.50,3.50,,,,,,,
R_6xl5rLPNEdPTQJn,3,3,2,4,5,5,5,6,4,5,7,7,7,6,5,5,5,6,6,7,4,6,6,7,6,6,6,7,5,5,5,3,6,7,5,5,10,4,5,2,3,1,5,3,6,5,7,0,22,5,6.00,5.00,6.00,7.00,5.00,,,,,,,
R_25JUW8KZ6OMXRGZ,4,4,3,4,5,5,5,4,5,7,7,7,5,7,5,5,6,5,5,7,4,5,6,6,7,7,6,4,6,6,7,2,6,6,7,4,9,3,5,4,2,1,4,5,7,4,7,1,23,6,6.67,6.50,6.33,5.00,4.50,,,,,,,
R_0DLdttaFVzKhy7P,1,4,1,3,5,#NULL!,3,#NULL!,3,7,#NULL!,7,#NULL!,5,3,#NULL!,5,#NULL!,2,7,6,7,6,5,7,7,7,5,6,6,6,1,5,7,6,4,10,5,4,3,1,2,2,3,6,6,7,0,23,7,7.00,6.50,6.00,5.00,6.50,,,,,,,
R_beWWfqQJ41NPY5D,2,3,2,2,4,6,6,2,2,7,7,7,5,7,6,3,3,3,3,7,4,4,5,4,6,5,5,4,5,5,5,4,5,5,5,3,8,1,5,4,3,2,2,1,7,1,6,1,26,4,5.33,4.50,5.00,4.00,4.00,,,,,,,
R_bO57Tby07Fzb5Q1,1,5,2,1,5,#NULL!,3,4,#NULL!,7,#NULL!,7,7,#NULL!,3,#NULL!,4,4,#NULL!,6,3,5,6,7,6,7,7,4,6,6,3,4,6,6,6,4,9,4,5,3,2,#NULL!,5,3,6,7,7,0,19,4,6.67,3.50,6.00,5.50,4.00,,,,,,,
R_5hGCQ5Lv4RN8tBb,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,5,5,4,7,4,5,6,5,6,6,7,5,5,6,6,2,6,7,6,4,10,5,3,2,4,1,3,3,6,6,6,0,30,6,6.33,6.00,6.33,5.00,4.50,,,,,,,
R_bC8yGmgwsVz1dc1,5,5,5,5,5,6,6,6,6,3,6,6,6,6,3,5,5,5,4,7,5,4,7,7,5,6,6,7,5,6,6,2,7,7,7,5,10,3,2,1,4,5,3,5,6,7,7,0,26,6,5.67,6.00,7.00,7.00,4.50,,,,,,,
R_ahL4e2VEVHLzNaZ,4,2,2,2,5,6,6,6,5,5,7,7,7,7,6,6,5,6,6,6,3,7,6,6,5,5,6,5,5,6,6,3,5,4,4,4,8,5,4,2,3,1,4,2,5,5,6,0,22,5,5.33,5.50,4.33,5.50,5.00,,,,,,,
R_b7122jNTtHBRLi5,5,5,1,1,3,1,1,#NULL!,#NULL!,6,7,7,#NULL!,#NULL!,5,1,1,#NULL!,#NULL!,5,7,7,7,7,7,7,7,7,7,7,7,1,5,5,5,3,10,4,5,2,3,1,7,7,7,7,7,1,23,7,7.00,7.00,5.00,7.00,7.00,,,,,,,
R_1RneaFqdjTTW949,1,3,3,1,4,#NULL!,7,5,#NULL!,5,#NULL!,7,5,#NULL!,2,#NULL!,6,6,#NULL!,6,2,2,5,4,5,5,5,4,5,2,2,7,2,3,2,5,7,5,4,3,2,1,1,1,6,5,6,0,22,1,5.00,1.50,2.33,4.00,2.00,,,,,,,
R_3yNA9WcNUn25hGt,1,4,1,4,5,#NULL!,6,#NULL!,5,6,#NULL!,7,#NULL!,6,5,#NULL!,6,#NULL!,2,6,4,6,6,6,6,6,6,7,6,5,6,5,6,6,6,3,9,4,5,3,2,1,5,4,6,6,5,0,25,3,6.00,4.50,6.00,6.50,5.00,,,,,,,
R_3mxiZiHN48ET8bj,1,4,2,4,5,#NULL!,6,6,6,6,#NULL!,6,6,6,4,#NULL!,4,1,6,7,4,6,7,6,6,7,7,6,5,5,6,2,5,5,6,4,8,5,4,3,2,1,4,2,7,1,7,1,22,6,6.67,6.00,5.33,6.00,5.00,,,,,,,
R_6yyZd7PiHZmcorr,5,3,3,3,5,2,2,4,3,7,5,5,5,3,4,3,3,4,3,7,4,6,5,4,5,5,5,5,6,5,6,2,6,5,5,4,10,4,5,3,2,1,4,2,6,6,6,0,24,6,5.00,6.00,5.33,4.50,5.00,,,,,,,
R_di43SHccMgvjNt3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,5,5,5,5,6,6,4,6,6,4,6,7,6,4,5,5,5,2,6,6,6,4,10,5,4,3,2,#NULL!,4,6,6,6,6,1,22,6,6.33,5.50,6.00,4.00,5.00,,,,,,,
R_7VrFHqJTCOlS56Z,2,5,1,1,5,2,6,#NULL!,#NULL!,6,7,7,#NULL!,#NULL!,5,4,6,#NULL!,#NULL!,6,4,2,6,7,7,7,7,4,6,6,6,2,7,7,6,5,9,5,4,3,2,1,6,4,6,6,7,0,23,6,7.00,6.00,6.67,5.50,3.00,,,,,,,
R_emKHXJ6qeZo3c6V,4,5,3,4,5,6,7,6,6,6,7,7,6,7,5,6,6,5,6,5,3,4,6,4,6,6,6,5,5,4,5,5,5,5,6,4,9,4,5,3,2,1,4,5,5,5,5,1,24,3,6.00,4.00,5.33,4.50,3.50,,,,,,,
R_8rkG3AWr6m3JprL,3,4,1,1,5,6,7,#NULL!,#NULL!,7,7,7,#NULL!,#NULL!,7,4,7,#NULL!,#NULL!,7,7,4,5,5,7,6,5,2,4,6,6,4,4,4,4,4,8,2,5,4,3,1,4,5,7,5,7,1,22,4,6.00,5.00,4.00,3.50,5.50,,,,,,,
R_0rDfB56gDr9LA0t,2,2,4,4,4,5,5,6,5,6,6,6,6,5,6,5,5,6,5,7,4,5,6,6,6,6,6,6,7,5,6,3,7,6,7,6,10,5,4,3,2,1,6,5,6,6,6,0,29,5,6.00,5.50,6.67,6.00,4.50,,,,,,,
R_a4BXAsexitX9gFL,5,5,5,5,5,6,6,6,6,4,7,7,7,7,4,6,6,4,4,7,4,5,5,2,5,6,6,3,5,3,5,3,7,7,5,4,10,#NULL!,5,2,3,1,2,7,6,2,5,0,28,5,5.67,5.00,6.33,2.50,4.50,,,,,,,
R_02k6xfdRMu2BYuV,4,4,4,4,5,4,4,4,4,4,6,6,6,6,3,3,1,1,6,7,4,4,4,5,5,5,5,4,4,5,6,2,4,4,5,5,8,5,3,2,4,1,5,1,5,5,6,1,26,6,5.00,6.00,4.33,4.50,4.00,,,,,,,
R_egqT4K6FRg8aLHf,1,4,4,1,5,#NULL!,5,6,#NULL!,6,#NULL!,7,7,#NULL!,2,#NULL!,6,6,#NULL!,6,4,4,6,7,7,7,6,6,6,5,6,2,6,4,4,4,7,4,5,3,2,1,5,5,7,3,7,0,23,6,6.67,6.00,4.67,6.50,4.00,,,,,,,
R_72jEcRTFyWFBxD7,4,2,4,3,5,3,7,5,6,7,6,7,7,6,5,2,6,6,6,7,7,7,7,6,7,7,7,7,7,7,7,1,7,7,7,5,10,4,3,2,5,1,1,4,4,7,4,0,24,7,7.00,7.00,7.00,6.50,7.00,,,,,,,
R_8C88JI1tjBLAC4B,4,4,5,4,4,4,6,6,4,5,6,7,7,6,3,4,4,4,4,4,4,4,6,5,7,6,7,4,4,4,6,3,6,6,6,3,10,#NULL!,5,#NULL!,4,#NULL!,2,1,7,4,7,0,34,5,6.67,5.50,6.00,4.50,4.00,,,,,,,
R_50wQYx0DIWIHrkV,5,4,4,4,5,6,6,5,6,5,7,7,6,7,6,5,5,6,5,6,4,4,5,5,5,7,6,5,5,5,3,3,5,4,4,2,8,3,4,5,2,1,5,3,7,3,7,1,27,5,6.00,4.00,4.33,5.00,4.00,,,,,,,
R_0drkSNYWcqEsFBH,2,2,3,2,4,4,4,4,4,4,6,6,5,5,4,4,5,4,4,6,4,4,5,4,7,6,6,4,5,5,3,6,6,5,5,3,8,5,2,4,1,3,4,2,6,2,5,0,30,2,6.33,2.50,5.33,4.00,4.00,,,,,,,
R_4YrSCTuelVUSLHf,3,5,4,4,5,6,7,7,6,7,7,7,7,7,5,5,5,5,6,7,4,2,6,4,7,7,6,3,6,6,6,3,4,3,7,4,9,1,5,3,2,#NULL!,3,3,3,4,7,1,23,5,6.67,5.50,4.67,3.50,3.00,,,,,,,
R_dpup90SWuWOL5Od,2,4,2,4,5,6,6,4,6,6,7,7,5,7,5,4,4,4,4,6,7,7,4,7,6,7,7,7,7,7,5,2,7,7,7,5,10,3,5,4,2,1,2,2,5,2,7,1,25,6,6.67,5.50,7.00,7.00,7.00,,,,,,,
R_57oTqGUAGxPAUwl,4,4,3,4,5,1,7,5,5,5,6,7,5,6,5,5,6,5,5,5,4,5,6,5,6,6,5,6,6,5,5,5,6,6,5,6,9,5,3,2,1,4,4,4,6,5,6,0,20,3,5.67,4.00,5.67,5.50,4.50,,,,,,,
R_555lSnW2jJcKdz7,3,5,2,2,5,4,6,6,4,6,7,7,7,6,7,4,7,6,4,7,6,6,7,6,7,7,7,6,6,7,6,2,7,6,6,5,10,4,5,3,2,1,1,1,7,7,7,1,22,6,7.00,6.00,6.33,6.00,6.00,,,,,,,
R_eYawPmz30iZ0TpH,5,1,1,1,5,7,#NULL!,#NULL!,#NULL!,5,2,#NULL!,#NULL!,#NULL!,6,6,#NULL!,#NULL!,#NULL!,5,4,5,5,3,3,5,4,4,3,4,5,4,4,4,4,3,7,2,5,3,4,1,6,1,3,6,5,1,28,4,4.00,4.50,4.00,3.50,4.50,,,,,,,
R_9NcjZQYFoXwcV25,3,3,3,3,4,3,3,5,5,6,7,7,7,6,6,2,4,6,6,7,4,4,6,5,7,7,7,5,6,6,5,2,6,7,4,4,10,5,4,2,3,#NULL!,4,4,5,7,7,1,21,6,7.00,5.50,5.67,5.00,4.00,,,,,,,
R_en5uSLSigUF4PJ3,4,4,4,4,4,3,5,5,5,5,6,6,6,6,6,3,3,6,6,6,4,6,5,6,5,6,6,4,6,6,5,3,7,7,7,4,9,5,2,3,4,1,3,5,7,5,7,1,29,5,5.67,5.00,7.00,5.00,5.00,,,,,,,
R_bmCqUHBrhUUhpt3,4,4,4,4,5,5,6,6,6,6,7,7,7,7,3,3,3,5,6,7,5,2,6,6,6,6,7,5,6,5,6,2,5,4,7,4,10,5,3,#NULL!,4,#NULL!,5,4,6,3,6,1,25,6,6.33,6.00,5.33,5.50,3.50,,,,,,,
R_2c7TadvQZ62nOXH,5,5,4,4,5,6,7,7,7,6,7,7,6,6,6,5,6,6,6,7,6,6,6,5,6,5,6,5,5,5,4,2,6,6,6,3,10,2,5,4,3,1,3,2,5,3,6,1,26,6,5.67,5.00,6.00,5.00,6.00,,,,,,,
R_00SVji1W2nFBcAR,2,2,3,3,5,5,6,7,6,7,7,7,7,6,3,3,5,6,6,7,6,6,7,7,7,7,7,6,7,6,5,2,6,6,5,8,10,5,4,3,2,1,2,4,7,7,7,0,26,6,7.00,5.50,5.67,6.50,6.00,,,,,,,
R_6opTrPxMwrsm1CZ,4,1,1,1,4,5,#NULL!,#NULL!,#NULL!,5,7,#NULL!,#NULL!,#NULL!,4,5,#NULL!,#NULL!,#NULL!,6,5,5,5,5,5,5,5,4,5,5,6,3,6,6,5,2,8,4,5,2,3,1,2,2,6,6,6,1,23,5,5.00,5.50,5.67,4.50,5.00,,,,,,,
R_0pLkXjzWCe5EYe1,5,5,5,5,5,3,7,4,3,6,7,7,7,6,7,6,7,5,5,7,6,6,4,7,5,6,6,7,5,6,5,4,5,6,5,3,9,4,5,2,3,1,3,3,5,7,7,0,22,4,5.67,4.50,5.33,7.00,6.00,,,,,,,
R_419qsbAEBqfeQMR,5,5,5,5,5,1,1,1,5,7,7,7,7,7,3,1,1,1,4,7,7,7,7,7,7,7,7,7,7,7,5,6,7,7,7,4,10,5,2,3,4,1,3,7,7,3,7,0,33,2,7.00,3.50,7.00,7.00,7.00,,,,,,,
R_3VihgRP23cmbVFb,5,5,5,5,5,7,7,7,7,7,7,7,7,7,5,1,1,1,1,7,6,5,6,5,6,6,6,5,6,4,6,3,7,7,7,5,10,4,2,5,3,1,3,3,5,3,7,0,29,5,6.00,5.50,7.00,5.00,5.50,,,,,,,
R_6JXSf0ZCmNCtYP3,4,4,4,3,5,5,6,6,5,5,6,6,6,6,5,5,6,5,6,5,6,4,6,6,4,5,6,5,6,6,5,4,6,6,7,5,9,4,3,2,1,5,6,5,7,7,7,0,26,4,5.00,4.50,6.33,5.50,5.00,,,,,,,
R_etk01CpRVZX2N2B,2,4,1,2,4,6,6,#NULL!,5,5,6,6,#NULL!,6,5,4,6,#NULL!,5,6,4,5,6,5,6,6,7,5,6,6,5,5,6,6,6,6,8,5,4,1,2,3,1,1,6,5,6,1,28,3,6.33,4.00,6.00,5.00,4.50,,,,,,,
R_8i82jFxGdvT8cGV,5,4,2,2,5,6,6,5,5,5,7,7,6,6,6,5,6,5,5,6,4,5,6,4,5,5,5,4,5,4,6,4,6,6,4,4,8,3,2,1,4,5,4,5,5,5,5,0,24,4,5.00,5.00,5.33,4.00,4.50,,,,,,,
R_4UXkPUJLFtE5vhj,5,5,4,4,5,6,6,6,5,6,7,7,7,7,7,6,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,2,6,6,6,5,9,5,4,3,2,1,2,2,3,7,6,0,25,6,6.00,6.00,6.00,6.00,5.50,,,,,,,
R_1AgFgIXuS5BUoT3,4,4,4,4,4,6,6,6,5,5,7,7,7,7,5,4,4,5,4,6,3,3,5,6,5,5,7,4,5,5,6,4,6,6,7,4,9,4,3,5,2,1,3,3,6,4,6,0,25,4,5.67,5.00,6.33,5.00,3.00,,,,,,,
R_cNQkIrJ0l1Bz17n,4,4,4,4,4,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,4,4,5,5,6,6,6,4,5,4,3,2,6,5,5,4,8,4,3,2,5,1,5,3,5,3,6,1,29,6,6.00,4.50,5.33,4.50,4.00,,,,,,,
R_eh4lqvn9Ko6AIpD,4,4,4,4,4,2,2,2,2,7,6,6,6,6,6,2,2,2,2,6,6,4,6,5,5,6,4,4,1,5,6,3,6,6,6,6,7,3,4,2,1,5,6,4,6,6,6,1,25,5,5.00,5.50,6.00,4.50,5.00,,,,,,,
R_87Xx7RkD96PW0w5,1,5,5,3,5,#NULL!,7,7,5,7,#NULL!,7,7,6,6,#NULL!,6,6,6,7,5,6,4,6,5,6,6,6,6,6,6,5,6,6,6,6,10,5,2,4,3,1,1,7,7,6,6,0,35,3,5.67,4.50,6.00,6.00,5.50,,,,,,,
R_3mePxBkWNb183qt,3,3,3,4,5,2,5,4,3,5,6,6,6,5,3,1,2,3,4,5,5,5,6,5,6,7,5,4,5,5,6,3,7,7,7,5,9,5,4,3,2,1,4,3,5,3,7,0,33,5,6.00,5.50,7.00,4.50,5.00,,,,,,,
R_2ajUnXuZuaoDRWZ,3,5,2,1,5,4,7,4,#NULL!,7,6,7,5,#NULL!,6,5,7,2,#NULL!,7,4,6,7,6,7,7,7,7,7,7,6,1,7,4,4,4,10,4,3,2,5,1,4,6,7,7,7,1,24,7,7.00,6.50,5.00,6.50,5.00,,,,,,,
